id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
884,35324,Antonio Barragan,169426,0087-06-12 00:00:00 UTC,185.42,183
8526,11716,Pedro Roma,20490,0070-08-13 00:00:00 UTC,185.42,183
9850,109280,Sloan Privat,187051,0089-07-24 00:00:00 UTC,185.42,183
6424,13449,Lukasz Tralka,155671,0084-05-11 00:00:00 UTC,185.42,183
6647,20325,Marcelo Silva,200395,0089-03-21 00:00:00 UTC,185.42,183
9769,26606,Siebe Blondelle,172648,0086-04-20 00:00:00 UTC,185.42,183
10987,354472,Yrondu Musavu-King,209890,0092-01-08 00:00:00 UTC,185.42,183
10002,156013,Steve Cook,193011,0091-04-19 00:00:00 UTC,185.42,183
2973,51409,Emerson,179741,0086-02-23 00:00:00 UTC,185.42,183
8965,38728,Richard Socrier,158268,0079-03-28 00:00:00 UTC,185.42,183
5355,30582,Jose Moreira,3974,0082-03-20 00:00:00 UTC,185.42,183
6692,31938,Marco Cassetti,45462,0077-05-29 00:00:00 UTC,185.42,183
2583,478987,Derley,219514,0087-12-29 00:00:00 UTC,185.42,183
4061,42771,Guillermo Molins,187337,0088-09-26 00:00:00 UTC,185.42,183
1366,176303,Branislav Micic,198515,0090-04-17 00:00:00 UTC,185.42,183
4609,30617,Jamie Carragher,5467,0078-01-28 00:00:00 UTC,185.42,183
5706,277849,Kenneth Omeruo,207624,0093-10-17 00:00:00 UTC,185.42,183
10418,172896,Tomasz Holota,211070,0091-01-27 00:00:00 UTC,185.42,183
5508,141161,Julian Schieber,190664,0089-02-13 00:00:00 UTC,185.42,183
2379,215584,David Lopez,201505,0089-10-09 00:00:00 UTC,185.42,183
156,39875,Adnan Custovic,159339,0078-04-16 00:00:00 UTC,185.42,183
665,37764,Andre Ooijer,162386,0074-07-11 00:00:00 UTC,185.42,183
4135,128946,Haris Vuckic,190793,0092-08-21 00:00:00 UTC,185.42,183
4693,245022,Jason Naismith,205321,0094-06-25 00:00:00 UTC,185.42,183
6205,22700,Lorenzo Bucchi,149290,0083-11-21 00:00:00 UTC,185.42,183
1141,34266,Bartosz Slusarski,148478,0081-12-11 00:00:00 UTC,185.42,185
10437,13131,Tomislav Pacovski,181896,0082-06-28 00:00:00 UTC,185.42,185
1887,30956,Clint Dempsey,155897,0083-03-09 00:00:00 UTC,185.42,185
5560,72518,Juraj Kucka,190875,0087-02-26 00:00:00 UTC,185.42,185
6907,177152,Marko Meerits,204651,0092-04-26 00:00:00 UTC,185.42,185
4452,22714,Ivan Ivanov,195395,0088-02-25 00:00:00 UTC,185.42,185
5203,35954,Jonathan Tuffey,169850,0087-01-20 00:00:00 UTC,185.42,185
2225,240537,Danny da Costa,202429,0093-07-13 00:00:00 UTC,185.42,185
6209,25587,Lorenzo De Silvestri,170320,0088-05-23 00:00:00 UTC,185.42,185
4578,24001,James Beattie,11642,0078-02-27 00:00:00 UTC,185.42,185
1380,527103,Breel Embolo,222357,0097-02-14 00:00:00 UTC,185.42,185
3921,115489,Goldim Diego Gaucho,178106,0081-11-15 00:00:00 UTC,185.42,185
7241,206711,Mauro Goicoechea,211327,0088-03-27 00:00:00 UTC,185.42,185
8820,50651,Raul Fernandez,203928,0085-10-06 00:00:00 UTC,185.42,185
9739,24224,Shay Given,2651,0076-04-20 00:00:00 UTC,185.42,185
871,26470,Antoine van der Linden,28057,0076-03-17 00:00:00 UTC,185.42,185
8626,266523,Pierre-Emil Hoejbjerg,213648,0095-08-05 00:00:00 UTC,185.42,185
4485,30866,Ivica Dragutinovic,16334,0075-11-13 00:00:00 UTC,185.42,185
10967,23187,Youl Mawene,37312,0079-07-16 00:00:00 UTC,185.42,185
10330,158234,Timothy Chandler,202316,0090-03-29 00:00:00 UTC,185.42,185
9085,25604,Roberto,163097,0077-06-25 00:00:00 UTC,185.42,185
506,27667,Alfonso De Lucia,149599,0083-11-12 00:00:00 UTC,185.42,185
8338,181572,Patrick De Vlamynck,223217,0077-10-01 00:00:00 UTC,185.42,185
2870,37390,Edmond Kapllani,157803,0082-07-31 00:00:00 UTC,185.42,185
10895,160194,Yannick Bolasie,189157,0089-05-24 00:00:00 UTC,185.42,185
5581,441164,Kaan Ayhan,207790,0094-11-10 00:00:00 UTC,185.42,185
6628,352395,Marcel Stutter,210613,0088-03-06 00:00:00 UTC,185.42,185
6555,213912,Manuel Lucena,170346,0082-11-17 00:00:00 UTC,185.42,185
5369,18548,Jose Ze Pedro,157957,0078-10-18 00:00:00 UTC,185.42,185
3019,38536,Enaut Zubikarai,155961,0084-02-26 00:00:00 UTC,185.42,185
3564,30995,Fred,160774,0083-10-03 00:00:00 UTC,185.42,185
7666,39580,Mohamed Sarr,124981,0083-12-23 00:00:00 UTC,185.42,185
4366,30657,Iker Casillas,5479,0081-05-20 00:00:00 UTC,185.42,185
9093,145068,Robin Previtali,183318,0087-06-05 00:00:00 UTC,185.42,185
9575,38746,Sebastian Eguren,169650,0081-01-08 00:00:00 UTC,185.42,185
5080,46741,Johan Liebus,49468,0078-11-05 00:00:00 UTC,185.42,185
11035,306167,Ze Luis,203757,0091-01-24 00:00:00 UTC,185.42,185
10472,94462,Torben Joneleit,183333,0087-05-17 00:00:00 UTC,185.42,185
1594,35881,Carsten Rothenbach,101658,0080-09-03 00:00:00 UTC,185.42,185
3088,177942,Ermin Bicakcic,201860,0090-01-24 00:00:00 UTC,185.42,185
4076,42463,Gustavo Lazzaretti,180724,0084-03-09 00:00:00 UTC,185.42,185
7946,26137,Nicolas Gillet,12489,0076-11-08 00:00:00 UTC,185.42,185
7688,34075,Moreno Merenda,108964,0078-05-17 00:00:00 UTC,185.42,185
8217,33687,Ousmane Dabo,614,0077-02-08 00:00:00 UTC,185.42,185
2256,467478,Danzell Gravenberch,209600,0094-02-13 00:00:00 UTC,185.42,185
6051,24845,Lee McCulloch,19202,0078-05-14 00:00:00 UTC,185.42,185
3785,42113,Germano Vailati,142532,0080-08-30 00:00:00 UTC,185.42,185
8441,25374,Paulo Jorge,120761,0080-06-16 00:00:00 UTC,185.42,185
6398,37335,Lukas Kruse,121988,0083-07-09 00:00:00 UTC,185.42,185
8597,30835,Philipp Degen,52846,0083-02-15 00:00:00 UTC,185.42,185
1821,207952,Christopher Routis,199891,0090-03-03 00:00:00 UTC,185.42,185
6271,75416,Lucas Akins,173891,0089-02-25 00:00:00 UTC,185.42,185
9182,41221,Romain Sartre,150677,0082-11-12 00:00:00 UTC,185.42,185
898,164430,Antonio Filipe,194916,0085-04-14 00:00:00 UTC,185.42,185
6811,38945,Mario Carevic,157432,0082-03-29 00:00:00 UTC,185.42,185
3625,257757,Gabriel,187200,0089-10-15 00:00:00 UTC,185.42,185
4527,187666,Jacques Zoua Daogari,198428,0091-09-06 00:00:00 UTC,185.42,185
5990,91929,Laszlo Koteles,186260,0084-09-01 00:00:00 UTC,185.42,185
10111,94885,Sven Schipplock,200922,0088-11-08 00:00:00 UTC,185.42,185
10941,192064,Yoel Rodriguez,185181,0088-08-28 00:00:00 UTC,185.42,185
3909,35523,Glenn Murray,172937,0083-09-25 00:00:00 UTC,185.42,185
3918,16300,Gojko Kacar,186687,0087-01-26 00:00:00 UTC,185.42,185
6856,5440,Marjan Petkovic,122118,0079-05-22 00:00:00 UTC,185.42,185
7266,156693,Maxime Chanot,212607,0089-11-21 00:00:00 UTC,185.42,185
8296,26099,Paolo Maldini,1109,0068-06-26 00:00:00 UTC,185.42,187
6659,242306,Marcin Kalkowski,200970,0089-11-06 00:00:00 UTC,185.42,187
2737,36934,Dominic Maroh,190670,0087-03-04 00:00:00 UTC,185.42,187
8586,30826,Petter Hansson,12766,0076-12-14 00:00:00 UTC,185.42,187
4106,164236,Hamadou Tall,192508,0082-12-04 00:00:00 UTC,185.42,187
4022,154232,Grzegorz Krychowiak,197242,0090-01-29 00:00:00 UTC,185.42,187
10640,274786,Vincent Bikana,204655,0092-02-26 00:00:00 UTC,185.42,187
7560,40016,Milan Bisevac,178111,0083-08-31 00:00:00 UTC,185.42,187
9661,31325,Sergei Pylypchuk,162505,0084-11-26 00:00:00 UTC,185.42,187
7914,41405,Nicola Ravaglia,173165,0088-12-12 00:00:00 UTC,185.42,187
6098,42396,Leonardo Martin Miglionico,168397,0080-01-31 00:00:00 UTC,185.42,187
1099,279175,Baptiste Reynet,204240,0090-10-28 00:00:00 UTC,185.42,187
6762,161035,Marcos Rojo,201862,0090-03-20 00:00:00 UTC,185.42,187
264,23881,Alan Tate,158087,0082-09-02 00:00:00 UTC,185.42,187
7809,160495,Nathaniel Wedderburn,186588,0091-06-30 00:00:00 UTC,185.42,187
448,422127,Alexander Cristovao,209842,0093-03-14 00:00:00 UTC,185.42,187
7450,39694,Michele Ferri,138901,0081-05-29 00:00:00 UTC,185.42,187
4926,291425,Jhon Cordoba,210287,0093-05-11 00:00:00 UTC,185.42,187
9741,396929,Sheldon Bateau,211619,0091-01-29 00:00:00 UTC,185.42,187
10943,94326,Yohan Benalouane,183288,0087-03-28 00:00:00 UTC,185.42,187
8866,34681,Renato Augusto,169195,0088-02-08 00:00:00 UTC,185.42,187
10509,31437,Ugo Ukah,170602,0084-01-18 00:00:00 UTC,185.42,187
4286,24099,Hurtado Perez Moises,110371,0081-02-20 00:00:00 UTC,185.42,187
4518,51360,Jackson Martinez,196144,0086-10-03 00:00:00 UTC,185.42,187
9537,23575,Scott Dobie,51487,0078-10-10 00:00:00 UTC,185.42,187
9863,39455,Sokratis Papastathopoulos,172879,0088-06-09 00:00:00 UTC,185.42,187
4133,170775,Haris Seferovic,193408,0092-02-22 00:00:00 UTC,185.42,187
9070,212770,Roberto Inglese,199559,0091-11-12 00:00:00 UTC,185.42,187
2887,33769,Eduardo Costa,46087,0082-09-23 00:00:00 UTC,185.42,187
3165,189982,Fabian Schaer,210047,0091-12-20 00:00:00 UTC,185.42,187
9885,36389,Srdjan Lakic,177886,0083-10-02 00:00:00 UTC,185.42,187
5749,155548,Kevin Gomis,194202,0089-01-20 00:00:00 UTC,185.42,187
1385,30842,Brett Emerton,2151,0079-02-22 00:00:00 UTC,185.42,187
4439,139633,Ivan Alejandro Furios,143073,0079-05-20 00:00:00 UTC,185.42,187
1748,33772,Christian Eigler,137553,0084-01-01 00:00:00 UTC,185.42,187
2768,719413,Dorian Caddy,231226,0095-03-20 00:00:00 UTC,185.42,187
4063,33422,Guillermo Rodriguez,167098,0084-03-21 00:00:00 UTC,185.42,187
4820,42829,Jelle ten Rouwelaar,28050,0080-12-24 00:00:00 UTC,185.42,187
1483,80564,Caio,164234,0086-05-29 00:00:00 UTC,185.42,187
7531,30854,Mike Hanke,53013,0083-11-05 00:00:00 UTC,185.42,187
1511,31953,Cameron Jerome,165191,0086-10-14 00:00:00 UTC,185.42,187
1590,562725,Carlton Morris,213152,0095-12-16 00:00:00 UTC,185.42,187
4088,395422,Gyliano van Velzen,203266,0094-04-04 00:00:00 UTC,185.42,187
7055,69004,Mateusz Bak,165070,0083-02-24 00:00:00 UTC,185.42,187
10725,49833,Waldo Ponce,140393,0082-12-04 00:00:00 UTC,185.42,187
2348,25505,David Elebert,163162,0086-03-21 00:00:00 UTC,185.42,187
9880,362110,Souleymane Doukara,210404,0091-09-29 00:00:00 UTC,185.42,187
8411,23453,Paul Rachubka,53899,0081-05-21 00:00:00 UTC,185.42,187
6350,34106,Luis Fabiano,136194,0080-11-08 00:00:00 UTC,185.42,187
6931,24772,Marlon Harewood,104742,0079-08-25 00:00:00 UTC,185.42,187
2969,79262,Emanuele Terranova,183671,0087-02-05 00:00:00 UTC,185.42,190
4299,23023,Ian Ashbee,19394,0076-09-06 00:00:00 UTC,185.42,190
6499,27331,Malik Fathi,134809,0083-10-29 00:00:00 UTC,185.42,190
6891,38244,Mark van Bommel,19765,0077-04-22 00:00:00 UTC,185.42,190
6973,195207,Martin Hinteregger,201922,0092-09-07 00:00:00 UTC,185.42,190
6697,38943,Marco Di Loreto,45122,0074-09-28 00:00:00 UTC,185.42,190
6990,26663,Martin Pieckenhagen,5460,0071-11-15 00:00:00 UTC,185.42,190
1425,268273,Bruno Gonzalez,200228,0090-05-24 00:00:00 UTC,185.42,190
3981,41896,Greg Tansey,177793,0088-11-21 00:00:00 UTC,185.42,190
1751,43061,Christian Fuchs,139313,0086-04-07 00:00:00 UTC,185.42,190
8518,34551,Pedro Pele Monteiro,8214,0078-05-02 00:00:00 UTC,185.42,190
3429,276760,Florian Niederlechner,211899,0090-10-24 00:00:00 UTC,185.42,190
10594,25840,Veroljub Salatic,108060,0085-11-14 00:00:00 UTC,185.42,190
188,172172,Adriano Jose de Lara,193874,0087-12-09 00:00:00 UTC,185.42,190
5533,38822,Julio Baptista,136187,0081-10-01 00:00:00 UTC,185.42,190
7107,186256,Mathieu Manset,188720,0089-08-05 00:00:00 UTC,185.42,190
1161,210015,Bekim Balaj,199563,0091-01-11 00:00:00 UTC,185.42,190
1561,25563,Carlos Kameni,111661,0084-02-18 00:00:00 UTC,185.42,190
5902,77774,Kristijan Ipsa,181785,0086-04-04 00:00:00 UTC,185.42,190
10654,33650,Vincent Pericard,138714,0082-10-03 00:00:00 UTC,185.42,190
8143,40054,Olivier Occean,152603,0081-10-23 00:00:00 UTC,185.42,190
9944,36607,Steffen Wohlfarth,169820,0083-09-14 00:00:00 UTC,185.42,190
5013,185432,Joao Silva,220127,0090-05-21 00:00:00 UTC,185.42,190
5809,27335,Kevin-Prince Boateng,173909,0087-03-06 00:00:00 UTC,185.42,190
569,75310,Alvaro Negredo,146439,0085-08-20 00:00:00 UTC,185.42,190
10095,534484,Success Isaac,222634,0096-01-07 00:00:00 UTC,185.42,190
9403,37526,Salvatore Bocchetti,168326,0086-11-30 00:00:00 UTC,185.42,190
2604,107806,Didier Ovono,175141,0083-01-23 00:00:00 UTC,185.42,190
8093,202713,Ognjen Mudrinski,216688,0091-11-15 00:00:00 UTC,185.42,190
1185,163160,Bengali-Fode Koita,189561,0090-10-21 00:00:00 UTC,185.42,190
4521,17761,Jacob Mulenga,163990,0084-02-12 00:00:00 UTC,185.42,190
10343,24230,Titus Bramble,13891,0081-07-31 00:00:00 UTC,185.42,190
3676,5272,Gary Coulibaly,169584,0086-03-30 00:00:00 UTC,185.42,190
6151,210804,Liam Moore,200758,0093-01-31 00:00:00 UTC,185.42,190
9523,16368,Savo Pavicevic,181818,0080-12-11 00:00:00 UTC,185.42,190
4074,31490,Gustavo Franchin Schiavolin,164103,0082-02-19 00:00:00 UTC,185.42,190
1247,75348,Bernardo Dominguez,154454,0079-07-06 00:00:00 UTC,185.42,190
1874,181313,Clebao,193888,0083-07-09 00:00:00 UTC,185.42,190
1334,38212,Boubacar Diarra,7280,0079-07-15 00:00:00 UTC,185.42,190
9940,39477,Stefano Sorrentino,49031,0079-03-28 00:00:00 UTC,185.42,190
10080,254241,Stole Dimitrievski,211348,0093-12-25 00:00:00 UTC,185.42,190
3857,538333,Gilles Ruyssen,222909,0094-06-18 00:00:00 UTC,185.42,190
5732,142992,Kevin Brands,191077,0088-03-28 00:00:00 UTC,185.42,190
5272,11760,Jorge Baptista,157982,0077-04-02 00:00:00 UTC,185.42,192
1148,155534,Bastian Oczipka,189390,0089-01-12 00:00:00 UTC,185.42,192
4636,177126,Jan Oblak,200389,0093-01-07 00:00:00 UTC,185.42,192
9462,26536,Sander Boschker,15976,0070-10-20 00:00:00 UTC,185.42,192
10842,40992,Wolfgang Hesl,183070,0086-01-13 00:00:00 UTC,185.42,192
7400,27346,Michael Tarnat,722,0069-10-27 00:00:00 UTC,185.42,192
5483,25796,Juergen Gjasula,137461,0085-12-05 00:00:00 UTC,185.42,192
1296,24741,Bobby Zamora,53436,0081-01-16 00:00:00 UTC,185.42,192
5510,22998,Julian Speroni,49212,0079-05-18 00:00:00 UTC,185.42,192
10058,32616,Steven Whittaker,122574,0084-06-16 00:00:00 UTC,185.42,192
597,108524,Ammar Jemal,195839,0087-04-20 00:00:00 UTC,185.42,192
5863,346114,Koen Van Langendonck,209293,0089-06-09 00:00:00 UTC,185.42,192
7269,263511,Maxime Dupe,204513,0093-03-04 00:00:00 UTC,185.42,192
2507,308309,Dejan Janjatovic,204957,0092-02-25 00:00:00 UTC,185.42,192
7700,25611,Morten Duncan Rasmussen,45104,0085-01-31 00:00:00 UTC,185.42,192
5215,95344,Jonathon Grounds,169609,0088-02-02 00:00:00 UTC,185.42,192
9715,37957,Sergiy Serebrennikov,122434,0076-09-01 00:00:00 UTC,185.42,192
7153,96395,Matt Thornhill,170169,0088-10-11 00:00:00 UTC,185.42,192
659,26245,Andre Luiz,135440,0080-01-27 00:00:00 UTC,185.42,194
1806,41186,Christophe Revault,117254,0072-03-22 00:00:00 UTC,185.42,194
2762,279866,Donovan Leon,205377,0092-11-03 00:00:00 UTC,185.42,194
4681,210932,Jasmin Kurtic,202061,0089-01-10 00:00:00 UTC,185.42,194
6670,13423,Marcin Wasilewski,148569,0080-06-09 00:00:00 UTC,185.42,194
1954,113695,Cristian Alvarez,188938,0085-11-13 00:00:00 UTC,185.42,194
9055,34382,Roberto Abbondanzieri,139036,0072-08-19 00:00:00 UTC,185.42,194
1807,200965,Christopher Avevor,198856,0092-02-11 00:00:00 UTC,185.42,194
4021,68835,Grzegorz Kasprzik,188925,0083-09-20 00:00:00 UTC,185.42,194
11033,128047,Ze Eduardo,188001,0091-08-16 00:00:00 UTC,185.42,194
748,172948,Andreu Fontas,192476,0089-11-14 00:00:00 UTC,185.42,196
8355,26528,Patrick Pothuizen,15982,0072-05-15 00:00:00 UTC,185.42,196
2908,33074,Eidur Gudjohnsen,5744,0078-09-15 00:00:00 UTC,185.42,196
9215,40022,Ronald Zubar,150472,0085-09-20 00:00:00 UTC,185.42,196
5119,23117,John Sutton,139621,0083-12-26 00:00:00 UTC,185.42,196
8331,30355,Patrick Agyemang,53884,0080-09-29 00:00:00 UTC,185.42,196
10809,179083,Willian Jose,195093,0091-11-23 00:00:00 UTC,185.42,196
5800,213005,Kevin van Veen,227446,0091-06-01 00:00:00 UTC,185.42,198
8988,113237,Ridge Munsy,179971,0089-07-09 00:00:00 UTC,185.42,198
9938,27696,Stefano Okaka Chuka,178091,0089-08-09 00:00:00 UTC,185.42,198
1519,23371,Carl Dickinson,163158,0087-03-31 00:00:00 UTC,185.42,198
1909,470003,Conor Brennan,222046,0094-03-30 00:00:00 UTC,185.42,198
5271,37187,Jorg van Nieuwenhuijzen,142147,0078-08-22 00:00:00 UTC,185.42,198
9659,40383,Sergei Kornilenko,160556,0083-06-14 00:00:00 UTC,185.42,198
2756,410017,Donervon Daniels,209493,0093-11-24 00:00:00 UTC,185.42,201
10053,24228,Steven Taylor,159034,0086-01-23 00:00:00 UTC,185.42,201
10541,38366,Vadis Odjidja-Ofoe,175895,0089-02-21 00:00:00 UTC,185.42,201
6079,35454,Leon Best,156167,0086-09-19 00:00:00 UTC,185.42,201
1365,31306,Branislav Ivanovic,178372,0084-02-22 00:00:00 UTC,185.42,201
5781,40549,Kevin Olimpa,179612,0088-03-10 00:00:00 UTC,185.42,203
4696,34176,Jason Roberts,53015,0078-01-25 00:00:00 UTC,185.42,203
2981,34466,Emile Heskey,2231,0078-01-11 00:00:00 UTC,185.42,205
10761,23571,Wes Morgan,136113,0084-01-21 00:00:00 UTC,185.42,205
8348,23265,"Patrick Kenny,30",19140,0078-05-17 00:00:00 UTC,185.42,209
8970,147732,Richard Sukuta-Pasu,183920,0090-06-24 00:00:00 UTC,185.42,214
3446,215412,Fouad Rachid,201504,0091-11-15 00:00:00 UTC,162.56,126
6212,193441,Lorenzo Insigne,198219,0091-06-04 00:00:00 UTC,162.56,130
9441,364813,Samuel Asamoah,213228,0094-03-23 00:00:00 UTC,162.56,132
1084,30691,Bakari Kone,137113,0081-09-17 00:00:00 UTC,162.56,134
8263,46384,Pablo Piatti,183899,0089-03-31 00:00:00 UTC,162.56,139
8686,46891,Quentin Othon,179794,0088-03-27 00:00:00 UTC,162.56,141
2857,278917,Edgar Salli,205753,0092-08-17 00:00:00 UTC,162.56,141
3584,143752,Frederic Sammaritano,187988,0086-03-23 00:00:00 UTC,162.56,146
832,11327,Anthony Deroin,51121,0079-03-15 00:00:00 UTC,162.56,146
791,39223,Andy Webster,30697,0082-04-23 00:00:00 UTC,182.88,141
5183,682552,Jonathan Leko,231408,0099-04-24 00:00:00 UTC,182.88,141
3743,174747,Geoffry Hairemans,195065,0091-10-21 00:00:00 UTC,182.88,141
5575,728414,Justin Hoogma,231823,0098-06-11 00:00:00 UTC,182.88,143
9387,239061,Salih Ucan,216814,0094-01-06 00:00:00 UTC,182.88,143
7302,210405,Mehdi Courgnaud,200967,0090-11-21 00:00:00 UTC,182.88,143
6244,415308,Luca Bittante,216139,0093-08-14 00:00:00 UTC,182.88,143
2244,163165,Danny Verbeek,209674,0090-08-15 00:00:00 UTC,182.88,143
2761,110140,Donovan Deekman,184655,0088-06-23 00:00:00 UTC,182.88,143
9270,242892,Ruben Ferreira,205524,0090-02-17 00:00:00 UTC,182.88,143
8703,210120,Rachid Ghezzal,210372,0092-05-09 00:00:00 UTC,182.88,143
2578,39660,Derek Riordan,49043,0083-01-16 00:00:00 UTC,182.88,143
2795,22382,Drissa Diarra,137468,0085-07-07 00:00:00 UTC,182.88,146
9463,465724,Sander Coopman,215373,0095-03-12 00:00:00 UTC,182.88,146
1499,425255,Calum Chambers,205989,0095-01-20 00:00:00 UTC,182.88,146
5234,156008,Jordan Henderson,183711,0090-06-17 00:00:00 UTC,182.88,148
1220,611223,Benjamin Pavard,226851,0096-03-28 00:00:00 UTC,182.88,148
1706,38856,Chris Eagles,162892,0085-11-19 00:00:00 UTC,182.88,148
8671,562035,Presnel Kimpembe,225850,0095-08-13 00:00:00 UTC,182.88,148
6800,466623,Marin Jakolis,223224,0096-12-26 00:00:00 UTC,182.88,148
8227,23054,Owen Garvan,165226,0088-01-29 00:00:00 UTC,182.88,148
9631,554134,Sefa Isci,208605,0096-03-26 00:00:00 UTC,182.88,150
1118,21744,Bart Goossens,139738,0085-01-05 00:00:00 UTC,182.88,150
40,210400,Abdoulaye Bamba,199313,0090-04-25 00:00:00 UTC,182.88,150
9281,282678,Ruben Pardo,204523,0092-10-22 00:00:00 UTC,182.88,150
2769,178261,Dorian Dessoleil,209673,0092-08-07 00:00:00 UTC,182.88,150
2822,277827,Dylan De Belder,204619,0092-04-03 00:00:00 UTC,182.88,150
9712,39805,Sergiu Marian Radu,53919,0077-08-10 00:00:00 UTC,182.88,150
9621,466117,Sebastien Locigno,208454,0095-09-02 00:00:00 UTC,182.88,150
3373,287341,Filip Starzynski,208631,0091-05-27 00:00:00 UTC,182.88,150
4935,38497,Jim Hamilton,14191,0076-02-09 00:00:00 UTC,182.88,150
5810,30879,Kew Jaliens,2172,0078-09-15 00:00:00 UTC,182.88,150
793,148314,Anele Ngcongca,186564,0087-10-21 00:00:00 UTC,182.88,150
7014,180784,Marvin Peersman,200122,0091-02-10 00:00:00 UTC,182.88,152
2946,467467,Elso Brito,223228,0094-04-02 00:00:00 UTC,182.88,152
9540,540680,Scott Fraser,205145,0095-03-30 00:00:00 UTC,182.88,152
1971,574845,Cristian Manea,223229,0097-08-09 00:00:00 UTC,182.88,152
3526,200633,Franco Zennaro,199808,0093-04-01 00:00:00 UTC,182.88,152
10063,108760,Stewart Murdoch,193623,0090-03-13 00:00:00 UTC,182.88,152
8351,39982,Patrick Mueller,116609,0076-12-17 00:00:00 UTC,182.88,152
2072,243440,Dammyano Grootfaam,200090,0091-05-13 00:00:00 UTC,182.88,152
131,243068,Adam Taggart,202676,0093-06-02 00:00:00 UTC,182.88,152
5040,189927,Joe Shaughnessy,198624,0092-07-06 00:00:00 UTC,182.88,152
3589,37051,Frederik Boi,100143,0081-10-25 00:00:00 UTC,182.88,152
6473,185389,Magnus Wolff Eikrem,153048,0090-08-08 00:00:00 UTC,182.88,152
2726,177874,Dodo,193571,0092-02-06 00:00:00 UTC,182.88,152
6399,114333,Lukas Marecek,187878,0090-04-17 00:00:00 UTC,182.88,152
7159,46820,Matteo Darmian,184392,0089-12-02 00:00:00 UTC,182.88,154
8039,692973,Noah-Joel Sarenren-Bazee,233472,0096-08-21 00:00:00 UTC,182.88,154
2121,260486,Daniel Devine,203541,0092-09-07 00:00:00 UTC,182.88,154
3905,34036,Glen Johnson,137782,0084-08-23 00:00:00 UTC,182.88,154
5998,38441,Laurent Ciman,157678,0085-08-05 00:00:00 UTC,182.88,154
6123,538499,Lewis Baker,211504,0095-04-24 00:00:00 UTC,182.88,154
1531,164467,Carlitos,192683,0088-09-24 00:00:00 UTC,182.88,154
10579,470362,Vasco Rocha,223862,0089-01-29 00:00:00 UTC,182.88,154
3467,41694,Francesco Lodi,120238,0084-03-23 00:00:00 UTC,182.88,154
253,32547,Alan Gow,140307,0082-10-09 00:00:00 UTC,182.88,154
2177,195413,Daniele Baselli,205407,0092-03-23 00:00:00 UTC,182.88,154
4500,69256,Jacek Kielb,176210,0088-01-10 00:00:00 UTC,182.88,154
6962,26784,Martin Bergvold,120339,0084-02-20 00:00:00 UTC,182.88,154
2691,181208,Diogo Ribeiro,162950,0091-01-14 00:00:00 UTC,182.88,154
3550,26709,Frank van Mosselveld,162342,0084-01-02 00:00:00 UTC,182.88,154
1142,275573,Bartosz Spiaczka,223731,0091-08-19 00:00:00 UTC,182.88,154
6243,3377,Luca Belingheri,102084,0083-04-06 00:00:00 UTC,182.88,154
2350,557546,David Ferguson,224830,0096-03-24 00:00:00 UTC,182.88,154
4005,41240,Gregory Pujol,106560,0080-01-25 00:00:00 UTC,182.88,154
5614,92223,Kamil Pozniak,183341,0089-12-10 00:00:00 UTC,182.88,154
53,89405,Abdul Osman,184768,0087-02-27 00:00:00 UTC,182.88,154
1586,518240,Carlos Vigaray,221923,0094-09-07 00:00:00 UTC,182.88,154
5312,25925,Jose Bosingwa,2769,0082-08-24 00:00:00 UTC,182.88,154
5317,445908,Jose Caro,214930,0093-03-08 00:00:00 UTC,182.88,154
3697,23464,Gary Taylor-Fletcher,19524,0081-06-04 00:00:00 UTC,182.88,154
5878,209430,Konstantinos Fortounis,203980,0092-10-16 00:00:00 UTC,182.88,154
1625,26287,Cedric Varrault,51620,0080-01-30 00:00:00 UTC,182.88,154
5,23780,Aaron Hughes,17725,0079-11-08 00:00:00 UTC,182.88,154
9804,32956,Simon Mensing,51386,0082-06-27 00:00:00 UTC,182.88,154
10017,209786,Steven Berghuis,200260,0091-12-19 00:00:00 UTC,182.88,154
4304,32871,Ian Murray,36792,0081-03-20 00:00:00 UTC,182.88,154
2670,277335,Dimitri Mohamed,204442,0089-06-10 00:00:00 UTC,182.88,154
3753,501940,George Puscas,225652,0096-04-08 00:00:00 UTC,182.88,154
4491,163815,Ivo Pinto,197860,0090-01-07 00:00:00 UTC,182.88,154
7152,538112,Matt Targett,218659,0095-09-18 00:00:00 UTC,182.88,154
2435,308936,David Wilson,219923,0094-09-06 00:00:00 UTC,182.88,154
1734,45496,Christiaan Kum,178187,0085-09-13 00:00:00 UTC,182.88,154
5216,159803,Jonathon Routledge,169943,0089-11-23 00:00:00 UTC,182.88,154
7711,352860,Mouez Hassen,209483,0095-03-05 00:00:00 UTC,182.88,154
10186,21164,Thiago Neves,185000,0085-02-27 00:00:00 UTC,182.88,154
10252,29049,Thomas Scobbie,173987,0088-03-31 00:00:00 UTC,182.88,154
240,244128,Akoete Eninful,202373,0092-07-21 00:00:00 UTC,182.88,154
10088,17620,Stuart Kettlewell,208673,0084-06-04 00:00:00 UTC,182.88,154
3498,30277,Francisco Navarro Yeste,22499,0079-12-06 00:00:00 UTC,182.88,154
6971,32955,Martin Hardie,51306,0076-04-22 00:00:00 UTC,182.88,154
5828,488189,Kieran Kennedy,210424,0093-09-23 00:00:00 UTC,182.88,154
